"TABLE","TABLE_ROWS","COMBI_FIELD_NAME","FIELD_NAME","FIELD_VALUE","COMBI_ROW_COUNT","COMBI_RATIO_PERCENT"
"Production.WorkOrder","72,591","DueDate","DueDate","Nov 13 2013 12:00AM","220","0.30%"
"Production.WorkOrder","72,591","DueDate","DueDate","May 15 2014 12:00AM","219","0.30%"
"Production.WorkOrder","72,591","DueDate","DueDate","Mar 15 2014 12:00AM","218","0.30%"
"Production.WorkOrder","72,591","DueDate","DueDate","Apr 14 2014 12:00AM","218","0.30%"
"Production.WorkOrder","72,591","DueDate","DueDate","Jan 14 2014 12:00AM","212","0.29%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","2752","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","47678","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","63738","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","27083","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","24544","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","24073","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","11212","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","8513","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","41760","1","0.00%"
"Production.WorkOrder","72,591","WorkOrderID","WorkOrderID","40433","1","0.00%"
"Production.WorkOrder","72,591","EndDate","EndDate","Apr 13 2014 12:00AM","288","0.40%"
"Production.WorkOrder","72,591","EndDate","EndDate","Nov 12 2013 12:00AM","276","0.38%"
"Production.WorkOrder","72,591","EndDate","EndDate","Sep 12 2013 12:00AM","258","0.36%"
"Production.WorkOrder","72,591","EndDate","EndDate","Jun  1 2014 12:00AM","255","0.35%"
"Production.WorkOrder","72,591","EndDate","EndDate","Jun  9 2014 12:00AM","253","0.35%"
"Production.WorkOrder","72,591","EndDate","EndDate","Apr  9 2014 12:00AM","240","0.33%"
"Production.WorkOrder","72,591","EndDate","EndDate","May 14 2014 12:00AM","237","0.33%"
"Production.WorkOrder","72,591","EndDate","EndDate","Apr  5 2014 12:00AM","237","0.33%"
"Production.WorkOrder","72,591","EndDate","EndDate","Nov 18 2013 12:00AM","237","0.33%"
"Production.WorkOrder","72,591","EndDate","EndDate","May 20 2014 12:00AM","235","0.32%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","Apr 13 2014 12:00AM","288","0.40%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","Nov 12 2013 12:00AM","276","0.38%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","Sep 12 2013 12:00AM","258","0.36%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","Jun  1 2014 12:00AM","255","0.35%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","Jun  9 2014 12:00AM","253","0.35%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","Apr  9 2014 12:00AM","240","0.33%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","May 14 2014 12:00AM","237","0.33%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","Apr  5 2014 12:00AM","237","0.33%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","Nov 18 2013 12:00AM","237","0.33%"
"Production.WorkOrder","72,591","ModifiedDate","ModifiedDate","May 20 2014 12:00AM","235","0.32%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","1","20,830","28.70%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","2","9,001","12.40%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","3","5,047","6.95%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","4","4,333","5.97%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","5","3,214","4.43%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","6","3,198","4.41%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","7","2,261","3.11%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","8","2,253","3.10%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","10","1,842","2.54%"
"Production.WorkOrder","72,591","OrderQty","OrderQty","9","1,491","2.05%"
"Production.WorkOrder","72,591","ProductID","ProductID","945","1,105","1.52%"
"Production.WorkOrder","72,591","ProductID","ProductID","804","1,104","1.52%"
"Production.WorkOrder","72,591","ProductID","ProductID","894","1,102","1.52%"
"Production.WorkOrder","72,591","ProductID","ProductID","398","1,093","1.51%"
"Production.WorkOrder","72,591","ProductID","ProductID","533","1,093","1.51%"
"Production.WorkOrder","72,591","ProductID","ProductID","3","1,093","1.51%"
"Production.WorkOrder","72,591","ProductID","ProductID","350","1,093","1.51%"
"Production.WorkOrder","72,591","ProductID","ProductID","331","1,093","1.51%"
"Production.WorkOrder","72,591","ProductID","ProductID","327","1,093","1.51%"
"Production.WorkOrder","72,591","ProductID","ProductID","399","1,093","1.51%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","1","20,830","28.70%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","2","9,001","12.40%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","3","5,047","6.95%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","4","4,333","5.97%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","5","3,214","4.43%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","6","3,198","4.41%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","7","2,261","3.11%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","8","2,253","3.10%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","10","1,842","2.54%"
"Production.WorkOrder","72,591","StockedQty","StockedQty","9","1,491","2.05%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","0","71,862","99.00%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","1","352","0.48%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","2","114","0.16%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","3","47","0.06%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","4","23","0.03%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","7","16","0.02%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","6","15","0.02%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","5","13","0.02%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","11","8","0.01%"
"Production.WorkOrder","72,591","ScrappedQty","ScrappedQty","14","7","0.01%"
"Production.WorkOrder","72,591","StartDate","StartDate","Jul  3 2013 12:00AM","246","0.34%"
"Production.WorkOrder","72,591","StartDate","StartDate","Jun  2 2013 12:00AM","236","0.33%"
"Production.WorkOrder","72,591","StartDate","StartDate","Aug  3 2013 12:00AM","232","0.32%"
"Production.WorkOrder","72,591","StartDate","StartDate","Oct  3 2013 12:00AM","225","0.31%"
"Production.WorkOrder","72,591","StartDate","StartDate","Sep  2 2013 12:00AM","222","0.31%"
"Production.WorkOrder","72,591","StartDate","StartDate","Nov  2 2013 12:00AM","220","0.30%"
"Production.WorkOrder","72,591","StartDate","StartDate","May  4 2014 12:00AM","219","0.30%"
"Production.WorkOrder","72,591","StartDate","StartDate","Apr  3 2014 12:00AM","218","0.30%"
"Production.WorkOrder","72,591","StartDate","StartDate","Mar  4 2014 12:00AM","218","0.30%"
"Production.WorkOrder","72,591","StartDate","StartDate","Jan  3 2014 12:00AM","212","0.29%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","**NULL**","71,862","99.00%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","13","63","0.09%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","3","54","0.07%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","14","52","0.07%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","11","52","0.07%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","16","51","0.07%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","15","48","0.07%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","9","47","0.06%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","4","45","0.06%"
"Production.WorkOrder","72,591","ScrapReasonID","ScrapReasonID","6","44","0.06%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Apr 17 2014 12:00AM","342","0.51%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Jun  1 2014 12:00AM","337","0.50%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Nov  4 2013 12:00AM","333","0.50%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Apr  5 2014 12:00AM","326","0.49%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Nov  8 2013 12:00AM","322","0.48%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Apr 13 2014 12:00AM","315","0.47%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Apr  1 2014 12:00AM","309","0.46%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Apr  9 2014 12:00AM","303","0.45%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Nov 12 2013 12:00AM","301","0.45%"
"Production.WorkOrderRouting","67,131","ActualStartDate","ActualStartDate","Nov 16 2013 12:00AM","293","0.44%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Jul  3 2013 12:00AM","235","0.35%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Jun  2 2013 12:00AM","230","0.34%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Aug  3 2013 12:00AM","217","0.32%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Oct  3 2013 12:00AM","213","0.32%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Sep  2 2013 12:00AM","210","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Apr  3 2014 12:00AM","209","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Mar  4 2014 12:00AM","209","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Nov  2 2013 12:00AM","209","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","May  4 2014 12:00AM","209","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledStartDate","ScheduledStartDate","Jan  3 2014 12:00AM","204","0.30%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Jul 14 2013 12:00AM","235","0.35%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Jun 13 2013 12:00AM","230","0.34%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Aug 14 2013 12:00AM","217","0.32%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Oct 14 2013 12:00AM","213","0.32%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Sep 13 2013 12:00AM","210","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Mar 15 2014 12:00AM","209","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","May 15 2014 12:00AM","209","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Apr 14 2014 12:00AM","209","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Nov 13 2013 12:00AM","209","0.31%"
"Production.WorkOrderRouting","67,131","ScheduledEndDate","ScheduledEndDate","Jan 14 2014 12:00AM","204","0.30%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","51266","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","44776","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","60827","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","64055","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","8032","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","58995","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","71698","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","17088","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","49332","6","0.01%"
"Production.WorkOrderRouting","67,131","WorkOrderID","WorkOrderID","49006","6","0.01%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Jun  1 2014 12:00AM","343","0.51%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Apr 19 2014 12:00AM","335","0.50%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Nov 18 2013 12:00AM","325","0.48%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","May 20 2014 12:00AM","323","0.48%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Jul 19 2013 12:00AM","317","0.47%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Sep 18 2013 12:00AM","316","0.47%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Apr 17 2014 12:00AM","313","0.47%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Apr 13 2014 12:00AM","306","0.46%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Mar 20 2014 12:00AM","304","0.45%"
"Production.WorkOrderRouting","67,131","ActualEndDate","ActualEndDate","Jan 19 2014 12:00AM","302","0.45%"
"Production.WorkOrderRouting","67,131","ActualResourceHrs","ActualResourceHrs","3.0000","30,107","44.85%"
"Production.WorkOrderRouting","67,131","ActualResourceHrs","ActualResourceHrs","4.0000","18,554","27.64%"
"Production.WorkOrderRouting","67,131","ActualResourceHrs","ActualResourceHrs","4.1000","9,567","14.25%"
"Production.WorkOrderRouting","67,131","ActualResourceHrs","ActualResourceHrs","3.5000","5,923","8.82%"
"Production.WorkOrderRouting","67,131","ActualResourceHrs","ActualResourceHrs","2.0000","1,490","2.22%"
"Production.WorkOrderRouting","67,131","ActualResourceHrs","ActualResourceHrs","1.0000","1,490","2.22%"
"Production.WorkOrderRouting","67,131","ActualCost","ActualCost","36.75","30,107","44.85%"
"Production.WorkOrderRouting","67,131","ActualCost","ActualCost","49.00","18,554","27.64%"
"Production.WorkOrderRouting","67,131","ActualCost","ActualCost","92.25","9,567","14.25%"
"Production.WorkOrderRouting","67,131","ActualCost","ActualCost","87.50","5,923","8.82%"
"Production.WorkOrderRouting","67,131","ActualCost","ActualCost","14.50","1,490","2.22%"
"Production.WorkOrderRouting","67,131","ActualCost","ActualCost","31.50","816","1.22%"
"Production.WorkOrderRouting","67,131","ActualCost","ActualCost","36.00","674","1.00%"
"Production.WorkOrderRouting","67,131","LocationID","LocationID","50","30,107","44.85%"
"Production.WorkOrderRouting","67,131","LocationID","LocationID","60","18,554","27.64%"
"Production.WorkOrderRouting","67,131","LocationID","LocationID","10","9,567","14.25%"
"Production.WorkOrderRouting","67,131","LocationID","LocationID","20","5,923","8.82%"
"Production.WorkOrderRouting","67,131","LocationID","LocationID","30","1,490","2.22%"
"Production.WorkOrderRouting","67,131","LocationID","LocationID","40","816","1.22%"
"Production.WorkOrderRouting","67,131","LocationID","LocationID","45","674","1.00%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Jun  1 2014 12:00AM","343","0.51%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Apr 19 2014 12:00AM","335","0.50%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Nov 18 2013 12:00AM","325","0.48%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","May 20 2014 12:00AM","323","0.48%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Jul 19 2013 12:00AM","317","0.47%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Sep 18 2013 12:00AM","316","0.47%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Apr 17 2014 12:00AM","313","0.47%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Apr 13 2014 12:00AM","306","0.46%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Mar 20 2014 12:00AM","304","0.45%"
"Production.WorkOrderRouting","67,131","ModifiedDate","ModifiedDate","Jan 19 2014 12:00AM","302","0.45%"
"Production.WorkOrderRouting","67,131","OperationSequence","OperationSequence","6","30,107","44.85%"
"Production.WorkOrderRouting","67,131","OperationSequence","OperationSequence","7","18,554","27.64%"
"Production.WorkOrderRouting","67,131","OperationSequence","OperationSequence","1","9,567","14.25%"
"Production.WorkOrderRouting","67,131","OperationSequence","OperationSequence","2","5,923","8.82%"
"Production.WorkOrderRouting","67,131","OperationSequence","OperationSequence","3","1,490","2.22%"
"Production.WorkOrderRouting","67,131","OperationSequence","OperationSequence","4","816","1.22%"
"Production.WorkOrderRouting","67,131","OperationSequence","OperationSequence","5","674","1.00%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","813","3,093","4.61%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","748","2,874","4.28%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","810","2,832","4.22%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","747","2,802","4.17%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","811","2,463","3.67%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","945","2,210","3.29%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","804","2,208","3.29%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","519","2,026","3.02%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","516","1,852","2.76%"
"Production.WorkOrderRouting","67,131","ProductID","ProductID","812","1,806","2.69%"
"Production.WorkOrderRouting","67,131","PlannedCost","PlannedCost","36.75","30,107","44.85%"
"Production.WorkOrderRouting","67,131","PlannedCost","PlannedCost","49.00","18,554","27.64%"
"Production.WorkOrderRouting","67,131","PlannedCost","PlannedCost","92.25","9,567","14.25%"
"Production.WorkOrderRouting","67,131","PlannedCost","PlannedCost","87.50","5,923","8.82%"
"Production.WorkOrderRouting","67,131","PlannedCost","PlannedCost","14.50","1,490","2.22%"
"Production.WorkOrderRouting","67,131","PlannedCost","PlannedCost","31.50","816","1.22%"
"Production.WorkOrderRouting","67,131","PlannedCost","PlannedCost","36.00","674","1.00%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","17","109","23.70%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","19","101","21.96%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","16","88","19.13%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","15","85","18.48%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","18","26","5.65%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","45","19","4.13%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","25","10","2.17%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","30","8","1.74%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","60","7","1.52%"
"Purchasing.ProductVendor","460","AverageLeadTime","AverageLeadTime","35","3","0.65%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","37.21","14","3.04%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","39.21","14","3.04%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","41.21","14","3.04%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","35.21","13","2.83%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","37.41","10","2.17%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","39.41","10","2.17%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","41.41","10","2.17%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","43.41","10","2.17%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","35.41","9","1.96%"
"Purchasing.ProductVendor","460","StandardPrice","StandardPrice","37.26","8","1.74%"
"Purchasing.ProductVendor","460","UnitMeasureCode","UnitMeasureCode","CTN","178","38.70%"
"Purchasing.ProductVendor","460","UnitMeasureCode","UnitMeasureCode","EA","154","33.48%"
"Purchasing.ProductVendor","460","UnitMeasureCode","UnitMeasureCode","CAN","68","14.78%"
"Purchasing.ProductVendor","460","UnitMeasureCode","UnitMeasureCode","CS","38","8.26%"
"Purchasing.ProductVendor","460","UnitMeasureCode","UnitMeasureCode","GAL","10","2.17%"
"Purchasing.ProductVendor","460","UnitMeasureCode","UnitMeasureCode","DZ","7","1.52%"
"Purchasing.ProductVendor","460","UnitMeasureCode","UnitMeasureCode","PAK","5","1.09%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1656","30","6.52%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1540","24","5.22%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1536","23","5.00%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1562","23","5.00%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1616","19","4.13%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1686","19","4.13%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1496","16","3.48%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1492","16","3.48%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1534","16","3.48%"
"Purchasing.ProductVendor","460","BusinessEntityID","BusinessEntityID","1554","16","3.48%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","39.07","14","3.04%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","41.17","14","3.04%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","43.27","14","3.04%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","36.97","13","2.83%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","39.28","10","2.17%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","41.38","10","2.17%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","43.48","10","2.17%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","45.58","10","2.17%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","37.18","9","1.96%"
"Purchasing.ProductVendor","460","LastReceiptCost","LastReceiptCost","39.12","8","1.74%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 28 2011 12:00AM","44","9.57%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 26 2011 12:00AM","34","7.39%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 27 2011 12:00AM","32","6.96%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 29 2011 12:00AM","30","6.52%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 25 2011 12:00AM","28","6.09%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 19 2011 12:00AM","23","5.00%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 17 2011 12:00AM","19","4.13%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 22 2011 12:00AM","19","4.13%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug  4 2011 12:00AM","18","3.91%"
"Purchasing.ProductVendor","460","LastReceiptDate","LastReceiptDate","Aug 20 2011 12:00AM","17","3.70%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","1","285","61.96%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","100","111","24.13%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","20","20","4.35%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","500","18","3.91%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","5000","7","1.52%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","1000","6","1.30%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","150","4","0.87%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","1500","3","0.65%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","50","3","0.65%"
"Purchasing.ProductVendor","460","MinOrderQty","MinOrderQty","4","2","0.43%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","5","285","61.96%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","1000","104","22.61%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","100","20","4.35%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","500","11","2.39%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","5000","9","1.96%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","10000","7","1.52%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","7500","6","1.30%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","200","3","0.65%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","15000","3","0.65%"
"Purchasing.ProductVendor","460","MaxOrderQty","MaxOrderQty","2500","3","0.65%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 12 2015 12:20PM","54","11.74%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 28 2011 12:00AM","44","9.57%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 26 2011 12:00AM","34","7.39%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 27 2011 12:00AM","32","6.96%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 29 2011 12:00AM","30","6.52%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 25 2011 12:00AM","28","6.09%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 19 2011 12:00AM","23","5.00%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 17 2011 12:00AM","19","4.13%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug 22 2011 12:00AM","19","4.13%"
"Purchasing.ProductVendor","460","ModifiedDate","ModifiedDate","Aug  4 2011 12:00AM","18","3.91%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","**NULL**","305","66.30%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","3","63","13.70%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","300","34","7.39%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","60","7","1.52%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","150","6","1.30%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","1000","4","0.87%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","6000","4","0.87%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","750","4","0.87%"
"Purchasing.ProductVendor","460","OnOrderQty","OnOrderQty","1250","3","0.65%"
