"TABLE","TABLE_ROWS","COMBI_FIELD_NAME","FIELD_NAME","FIELD_VALUE","COMBI_ROW_COUNT","COMBI_RATIO_PERCENT"
"classicmodels.payments","273","amount","amount","45084.38","1","0.37%"
"classicmodels.payments","273","customerNumber","customerNumber","141","13","4.76%"
"classicmodels.payments","273","customerNumber","customerNumber","124","9","3.30%"
"classicmodels.payments","273","customerNumber","customerNumber","151","4","1.47%"
"classicmodels.payments","273","customerNumber","customerNumber","121","4","1.47%"
"classicmodels.payments","273","customerNumber","customerNumber","276","4","1.47%"
"classicmodels.payments","273","customerNumber","customerNumber","323","4","1.47%"
"classicmodels.payments","273","customerNumber","customerNumber","161","4","1.47%"
"classicmodels.payments","273","customerNumber","customerNumber","145","4","1.47%"
"classicmodels.payments","273","customerNumber","customerNumber","128","4","1.47%"
"classicmodels.payments","273","customerNumber","customerNumber","398","4","1.47%"
"classicmodels.payments","273","checkNumber","checkNumber","AE192287","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","II180006","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","LF501133","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","AF246722","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","HG438769","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","PE176846","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","FH668230","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","KM172879","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","NM739638","1","0.37%"
"classicmodels.payments","273","checkNumber","checkNumber","EM979878","1","0.37%"
"classicmodels.payments","273","paymentDate","paymentDate","2003-12-09","3","1.10%"
"classicmodels.payments","273","paymentDate","paymentDate","2004-06-21","3","1.10%"
"classicmodels.payments","273","paymentDate","paymentDate","2003-11-24","3","1.10%"
"classicmodels.payments","273","paymentDate","paymentDate","2003-11-18","3","1.10%"
"classicmodels.payments","273","paymentDate","paymentDate","2004-09-05","2","0.73%"
"classicmodels.payments","273","paymentDate","paymentDate","2004-12-31","2","0.73%"
"classicmodels.payments","273","paymentDate","paymentDate","2003-12-10","2","0.73%"
"classicmodels.payments","273","paymentDate","paymentDate","2004-11-16","2","0.73%"
"classicmodels.payments","273","paymentDate","paymentDate","2004-12-17","2","0.73%"
"classicmodels.payments","273","paymentDate","paymentDate","2004-12-08","2","0.73%"
"classicmodels.productlines","7","htmlDescription","htmlDescription","**NULL**","7","100.00%"
"classicmodels.productlines","7","image","image","**NULL**","7","100.00%"
"classicmodels.productlines","7","productLine","productLine","Planes","1","14.29%"
"classicmodels.productlines","7","productLine","productLine","Motorcycles","1","14.29%"
"classicmodels.productlines","7","productLine","productLine","Classic Cars","1","14.29%"
"classicmodels.productlines","7","productLine","productLine","Vintage Cars","1","14.29%"
"classicmodels.productlines","7","productLine","productLine","Trucks and Buses","1","14.29%"
"classicmodels.productlines","7","productLine","productLine","Trains","1","14.29%"
"classicmodels.productlines","7","productLine","productLine","Ships","1","14.29%"
"classicmodels.productlines","7","textDescription","textDescription","Attention car enthusiasts: Make your wildest car ownership dreams come true. Whether you are looking for classic muscle cars, dream sports cars or movie-inspired miniatures, you will find great choices in this category. These replicas feature superb attention to detail and craftsmanship and offer features such as working steering system, opening forward compartment, opening rear trunk with removable spare wheel, 4-wheel independent spring suspension, and so on. The models range in size from 1:10 to 1:24 scale and include numerous limited edition and several out-of-production vehicles. All models include a certificate of authenticity from their manufacturers and come fully assembled and ready for display in the home or office.","1","14.29%"
"classicmodels.productlines","7","textDescription","textDescription","Our motorcycles are state of the art replicas of classic as well as contemporary motorcycle legends such as Harley Davidson, Ducati and Vespa. Models contain stunning details such as official logos, rotating wheels, working kickstand, front suspension, gear-shift lever, footbrake lever, and drive chain. Materials used include diecast and plastic. The models range in size from 1:10 to 1:50 scale and include numerous limited edition and several out-of-production vehicles. All models come fully assembled and ready for display in the home or office. Most include a certificate of authenticity.","1","14.29%"
"classicmodels.productlines","7","textDescription","textDescription","Unique, diecast airplane and helicopter replicas suitable for collections, as well as home, office or classroom decorations. Models contain stunning details such as official logos and insignias, rotating jet engines and propellers, retractable wheels, and so on. Most come fully assembled and with a certificate of authenticity from their manufacturers.","1","14.29%"
"classicmodels.productlines","7","textDescription","textDescription","The perfect holiday or anniversary gift for executives, clients, friends, and family. These handcrafted model ships are unique, stunning works of art that will be treasured for generations! They come fully assembled and ready for display in the home or office. We guarantee the highest quality, and best value.","1","14.29%"
"classicmodels.productlines","7","textDescription","textDescription","Model trains are a rewarding hobby for enthusiasts of all ages. Whether you're looking for collectible wooden trains, electric streetcars or locomotives, you'll find a number of great choices for any budget within this category. The interactive aspect of trains makes toy trains perfect for young children. The wooden train sets are ideal for children under the age of 5.","1","14.29%"
"classicmodels.productlines","7","textDescription","textDescription","The Truck and Bus models are realistic replicas of buses and specialized trucks produced from the early 1920s to present. The models range in size from 1:12 to 1:50 scale and include numerous limited edition and several out-of-production vehicles. Materials used include tin, diecast and plastic. All models include a certificate of authenticity from their manufacturers and are a perfect ornament for the home and office.","1","14.29%"
"classicmodels.productlines","7","textDescription","textDescription","Our Vintage Car models realistically portray automobiles produced from the early 1900s through the 1940s. Materials used include Bakelite, diecast, plastic and wood. Most of the replicas are in the 1:18 and 1:24 scale sizes, which provide the optimum in detail and accuracy. Prices range from $30.00 up to $180.00 for some special limited edition replicas. All models include a certificate of authenticity from their manufacturers and come fully assembled and ready for display in the home or office.","1","14.29%"
"classicmodels.products","110","MSRP","MSRP","50.31","2","1.82%"
"classicmodels.products","110","MSRP","MSRP","117.44","2","1.82%"
"classicmodels.products","110","MSRP","MSRP","127.13","1","0.91%"
"classicmodels.products","110","MSRP","MSRP","76.17","1","0.91%"
"classicmodels.products","110","MSRP","MSRP","58.58","1","0.91%"
"classicmodels.products","110","MSRP","MSRP","53.91","1","0.91%"
"classicmodels.products","110","MSRP","MSRP","121.08","1","0.91%"
"classicmodels.products","110","MSRP","MSRP","99.89","1","0.91%"
"classicmodels.products","110","MSRP","MSRP","151.08","1","0.91%"
"classicmodels.products","110","MSRP","MSRP","80.41","1","0.91%"
"classicmodels.products","110","buyPrice","buyPrice","33.30","2","1.82%"
"classicmodels.products","110","buyPrice","buyPrice","77.90","2","1.82%"
"classicmodels.products","110","buyPrice","buyPrice","58.48","1","0.91%"
"classicmodels.products","110","buyPrice","buyPrice","37.32","1","0.91%"
"classicmodels.products","110","buyPrice","buyPrice","68.29","1","0.91%"
"classicmodels.products","110","buyPrice","buyPrice","24.26","1","0.91%"
"classicmodels.products","110","buyPrice","buyPrice","23.14","1","0.91%"
"classicmodels.products","110","buyPrice","buyPrice","53.93","1","0.91%"
"classicmodels.products","110","buyPrice","buyPrice","89.14","1","0.91%"
"classicmodels.products","110","buyPrice","buyPrice","57.54","1","0.91%"
"classicmodels.products","110","productCode","productCode","S18_1984","1","0.91%"
"classicmodels.products","110","productCode","productCode","S24_1444","1","0.91%"
"classicmodels.products","110","productCode","productCode","S32_3207","1","0.91%"
"classicmodels.products","110","productCode","productCode","S18_1129","1","0.91%"
"classicmodels.products","110","productCode","productCode","S18_4409","1","0.91%"
"classicmodels.products","110","productCode","productCode","S24_4258","1","0.91%"
"classicmodels.products","110","productCode","productCode","S12_3148","1","0.91%"
"classicmodels.products","110","productCode","productCode","S18_3278","1","0.91%"
"classicmodels.products","110","productCode","productCode","S24_3420","1","0.91%"
"classicmodels.products","110","productCode","productCode","S700_3962","1","0.91%"
"classicmodels.products","110","productName","productName","1995 Honda Civic","1","0.91%"
"classicmodels.products","110","productName","productName","1970 Dodge Coronet","1","0.91%"
"classicmodels.products","110","productName","productName","1950's Chicago Surface Lines Streetcar","1","0.91%"
"classicmodels.products","110","productName","productName","1962 LanciaA Delta 16V","1","0.91%"
"classicmodels.products","110","productName","productName","18th Century Vintage Horse Carriage","1","0.91%"
"classicmodels.products","110","productName","productName","1952 Citroen-15CV","1","0.91%"
"classicmodels.products","110","productName","productName","The USS Constitution Ship","1","0.91%"
"classicmodels.products","110","productName","productName","1937 Lincoln Berline","1","0.91%"
"classicmodels.products","110","productName","productName","1904 Buick Runabout","1","0.91%"
"classicmodels.products","110","productName","productName","1900s Vintage Tri-Plane","1","0.91%"
"classicmodels.products","110","productScale","productScale","1:18","42","38.18%"
"classicmodels.products","110","productScale","productScale","1:24","27","24.55%"
"classicmodels.products","110","productScale","productScale","1:700","10","9.09%"
"classicmodels.products","110","productScale","productScale","1:12","9","8.18%"
"classicmodels.products","110","productScale","productScale","1:32","8","7.27%"
"classicmodels.products","110","productScale","productScale","1:10","6","5.45%"
"classicmodels.products","110","productScale","productScale","1:50","4","3.64%"
"classicmodels.products","110","productScale","productScale","1:72","4","3.64%"
"classicmodels.products","110","productVendor","productVendor","Classic Metal Creations","10","9.09%"
"classicmodels.products","110","productVendor","productVendor","Carousel DieCast Legends","9","8.18%"
"classicmodels.products","110","productVendor","productVendor","Gearbox Collectibles","9","8.18%"
"classicmodels.products","110","productVendor","productVendor","Motor City Art Classics","9","8.18%"
"classicmodels.products","110","productVendor","productVendor","Exoto Designs","9","8.18%"
"classicmodels.products","110","productVendor","productVendor","Highway 66 Mini Classics","9","8.18%"
"classicmodels.products","110","productVendor","productVendor","Unimax Art Galleries","8","7.27%"
"classicmodels.products","110","productVendor","productVendor","Welly Diecast Productions","8","7.27%"
"classicmodels.products","110","productVendor","productVendor","Min Lin Diecast","8","7.27%"
"classicmodels.products","110","productVendor","productVendor","Autoart Studio Design","8","7.27%"
"classicmodels.products","110","productDescription","productDescription","Turnable front wheels; steering function; detailed interior; detailed engine; opening hood; opening trunk; opening doors; and detailed chassis.","4","3.64%"
"classicmodels.products","110","productDescription","productDescription","Features include: Turnable front wheels; steering function; detailed interior; detailed engine; opening hood; opening trunk; opening doors; and detailed chassis.","3","2.73%"
"classicmodels.products","110","productDescription","productDescription","Features opening trunk,  working steering system","3","2.73%"
"classicmodels.products","110","productDescription","productDescription","This replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.","3","2.73%"
"classicmodels.products","110","productDescription","productDescription","Features rotating wheels , working kick stand. Comes with stand.","3","2.73%"
"classicmodels.products","110","productDescription","productDescription","Exact replica. Wood and Metal. Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.","2","1.82%"
"classicmodels.products","110","productDescription","productDescription","Detailed scale replica with working suspension and constructed from over 70 parts","2","1.82%"
"classicmodels.products","110","productDescription","productDescription","Exact replia with official logos and insignias and retractable wheels","2","1.82%"
"classicmodels.products","110","productDescription","productDescription","10"" Wingspan with retractable landing gears.Comes with pilot","2","1.82%"
"classicmodels.products","110","productDescription","productDescription","This replica features working kickstand, front suspension, gear-shift lever, footbrake lever, drive chain, wheels and steering. All parts are particularly delicate due to their precise scale and require special care and attention.","1","0.91%"
"classicmodels.products","110","productLine","productLine","Classic Cars","38","34.55%"
"classicmodels.products","110","productLine","productLine","Vintage Cars","24","21.82%"
"classicmodels.products","110","productLine","productLine","Motorcycles","13","11.82%"
"classicmodels.products","110","productLine","productLine","Planes","12","10.91%"
"classicmodels.products","110","productLine","productLine","Trucks and Buses","11","10.00%"
"classicmodels.products","110","productLine","productLine","Ships","9","8.18%"
"classicmodels.products","110","productLine","productLine","Trains","3","2.73%"
"classicmodels.products","110","quantityInStock","quantityInStock","9772","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","4074","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","8601","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","5992","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","1452","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","7083","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","6791","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","8693","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","8290","1","0.91%"
"classicmodels.products","110","quantityInStock","quantityInStock","2756","1","0.91%"
"classicmodels.customers","122","addressLine1","addressLine1","C/ Moralzarzal, 86","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","Smagsloget 45","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","Maubelstr. 90","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","C/ Araquil, 67","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","Fauntleroy Circus","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","Drammensveien 126A","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","2-2-8 Roppongi","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","7586 Pompton St.","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","Magazinweg 7","1","0.82%"
"classicmodels.customers","122","addressLine1","addressLine1","59 rue de l'Abbaye","1","0.82%"
"classicmodels.customers","122","phone","phone","6175558555","2","1.64%"
"classicmodels.customers","122","phone","phone","(91) 555 94 44","1","0.82%"
"classicmodels.customers","122","phone","phone","86 21 3555","1","0.82%"
"classicmodels.customers","122","phone","phone","0555-09555","1","0.82%"
"classicmodels.customers","122","phone","phone","0241-039123","1","0.82%"
"classicmodels.customers","122","phone","phone","(171) 555-1555","1","0.82%"
"classicmodels.customers","122","phone","phone","+47 2212 1555","1","0.82%"
"classicmodels.customers","122","phone","phone","(1) 47.55.6555","1","0.82%"
"classicmodels.customers","122","phone","phone","2155551555","1","0.82%"
"classicmodels.customers","122","phone","phone","069-0555984","1","0.82%"
"classicmodels.customers","122","postalCode","postalCode","**NULL**","7","5.74%"
"classicmodels.customers","122","postalCode","postalCode","94217","5","4.10%"
"classicmodels.customers","122","postalCode","postalCode","10022","5","4.10%"
"classicmodels.customers","122","postalCode","postalCode","28023","3","2.46%"
"classicmodels.customers","122","postalCode","postalCode","58339","3","2.46%"
"classicmodels.customers","122","postalCode","postalCode","60528","2","1.64%"
"classicmodels.customers","122","postalCode","postalCode","44000","2","1.64%"
"classicmodels.customers","122","postalCode","postalCode","94019","2","1.64%"
"classicmodels.customers","122","postalCode","postalCode","97562","2","1.64%"
"classicmodels.customers","122","postalCode","postalCode","97823","2","1.64%"
"classicmodels.customers","122","state","state","**NULL**","73","59.84%"
"classicmodels.customers","122","state","state","CA","11","9.02%"
"classicmodels.customers","122","state","state","MA","9","7.38%"
"classicmodels.customers","122","state","state","NY","6","4.92%"
"classicmodels.customers","122","state","state","CT","4","3.28%"
"classicmodels.customers","122","state","state","PA","3","2.46%"
"classicmodels.customers","122","state","state","BC","2","1.64%"
"classicmodels.customers","122","state","state","Victoria","2","1.64%"
"classicmodels.customers","122","state","state","NSW","2","1.64%"
"classicmodels.customers","122","state","state","Québec","1","0.82%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","**NULL**","22","18.03%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1401","10","8.20%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1504","9","7.38%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1501","8","6.56%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1323","8","6.56%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1370","7","5.74%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1286","7","5.74%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1188","6","4.92%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1216","6","4.92%"
"classicmodels.customers","122","salesRepEmployeeNumber","salesRepEmployeeNumber","1165","6","4.92%"
"classicmodels.customers","122","addressLine2","addressLine2","**NULL**","100","81.97%"
"classicmodels.customers","122","addressLine2","addressLine2","Suite 101","2","1.64%"
"classicmodels.customers","122","addressLine2","addressLine2","SEC Oy","1","0.82%"
"classicmodels.customers","122","addressLine2","addressLine2","Bronz Apt. 3/6 Tesvikiye","1","0.82%"
"classicmodels.customers","122","addressLine2","addressLine2","Alessandro Volta 16","1","0.82%"
"classicmodels.customers","122","addressLine2","addressLine2","8 Temasek","1","0.82%"
"classicmodels.customers","122","addressLine2","addressLine2","Level 2","1","0.82%"
"classicmodels.customers","122","addressLine2","addressLine2","Level 3","1","0.82%"
"classicmodels.customers","122","addressLine2","addressLine2","Suite 200","1","0.82%"
"classicmodels.customers","122","addressLine2","addressLine2","Floor No. 4","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","146","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","187","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","239","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","299","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","347","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","398","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","465","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","129","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","173","1","0.82%"
"classicmodels.customers","122","customerNumber","customerNumber","219","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Euro+ Shopping Channel","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Heintze Collectables","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Cramer Spezialitäten, Ltd","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Corrida Auto Replicas, Ltd","1","0.82%"
"classicmodels.customers","122","customerName","customerName","AV Stores, Co.","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Norway Gifts By Mail, Co.","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Tokyo Collectables, Ltd","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Diecast Classics Inc.","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Messner Shopping Network","1","0.82%"
"classicmodels.customers","122","customerName","customerName","Reims Collectables","1","0.82%"
"classicmodels.customers","122","contactLastName","contactLastName","Young","4","3.28%"
"classicmodels.customers","122","contactLastName","contactLastName","Frick","3","2.46%"
"classicmodels.customers","122","contactLastName","contactLastName","Brown","3","2.46%"
"classicmodels.customers","122","contactLastName","contactLastName","Murphy","2","1.64%"
"classicmodels.customers","122","contactLastName","contactLastName","King","2","1.64%"
"classicmodels.customers","122","contactLastName","contactLastName","Franco","2","1.64%"
"classicmodels.customers","122","contactLastName","contactLastName","Nelson","2","1.64%"
"classicmodels.customers","122","contactLastName","contactLastName","Taylor","2","1.64%"
"classicmodels.customers","122","contactLastName","contactLastName","Hernandez","2","1.64%"
"classicmodels.customers","122","contactLastName","contactLastName","Thompson","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Julie","4","3.28%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Valarie","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Peter","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Steve","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Sue","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Daniel","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Jean","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Roland","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Michael","2","1.64%"
"classicmodels.customers","122","contactFirstName","contactFirstName","Mary","2","1.64%"
"classicmodels.customers","122","city","city","NYC","5","4.10%"
"classicmodels.customers","122","city","city","Madrid","5","4.10%"
"classicmodels.customers","122","city","city","Brickhaven","3","2.46%"
"classicmodels.customers","122","city","city","Paris","3","2.46%"
"classicmodels.customers","122","city","city","Auckland","3","2.46%"
"classicmodels.customers","122","city","city","Singapore","3","2.46%"
"classicmodels.customers","122","city","city","Glendale","2","1.64%"
"classicmodels.customers","122","city","city","Cambridge","2","1.64%"
"classicmodels.customers","122","city","city","London","2","1.64%"
"classicmodels.customers","122","city","city","San Francisco","2","1.64%"
"classicmodels.customers","122","country","country","USA","36","29.51%"
"classicmodels.customers","122","country","country","Germany","13","10.66%"
"classicmodels.customers","122","country","country","France","12","9.84%"
"classicmodels.customers","122","country","country","Spain","7","5.74%"
"classicmodels.customers","122","country","country","Australia","5","4.10%"
"classicmodels.customers","122","country","country","UK","5","4.10%"
"classicmodels.customers","122","country","country","New Zealand","4","3.28%"
"classicmodels.customers","122","country","country","Italy","4","3.28%"
"classicmodels.customers","122","country","country","Norway","3","2.46%"
"classicmodels.customers","122","country","country","Singapore","3","2.46%"
"classicmodels.customers","122","creditLimit","creditLimit","0.00","24","19.67%"
"classicmodels.customers","122","creditLimit","creditLimit","60300.00","3","2.46%"
"classicmodels.customers","122","creditLimit","creditLimit","77000.00","2","1.64%"
"classicmodels.customers","122","creditLimit","creditLimit","105000.00","2","1.64%"
"classicmodels.customers","122","creditLimit","creditLimit","81100.00","2","1.64%"
"classicmodels.customers","122","creditLimit","creditLimit","84300.00","2","1.64%"
"classicmodels.customers","122","creditLimit","creditLimit","83400.00","1","0.82%"
"classicmodels.customers","122","creditLimit","creditLimit","77900.00","1","0.82%"
"classicmodels.customers","122","creditLimit","creditLimit","86800.00","1","0.82%"
"classicmodels.customers","122","creditLimit","creditLimit","118200.00","1","0.82%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1401","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1216","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1102","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1621","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1501","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1286","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1143","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1625","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1002","1","4.35%"
"classicmodels.employees","23","employeeNumber","employeeNumber","1504","1","4.35%"
"classicmodels.employees","23","extension","extension","x102","3","13.04%"
"classicmodels.employees","23","extension","extension","x101","2","8.70%"
"classicmodels.employees","23","extension","extension","x6493","1","4.35%"
"classicmodels.employees","23","extension","extension","x4871","1","4.35%"
"classicmodels.employees","23","extension","extension","x2173","1","4.35%"
"classicmodels.employees","23","extension","extension","x2028","1","4.35%"
"classicmodels.employees","23","extension","extension","x5408","1","4.35%"
"classicmodels.employees","23","extension","extension","x103","1","4.35%"
"classicmodels.employees","23","extension","extension","x4334","1","4.35%"
"classicmodels.employees","23","extension","extension","x5800","1","4.35%"
"classicmodels.employees","23","email","email","jfirrelli@classicmodelcars.com","2","8.70%"
"classicmodels.employees","23","email","email","gbondur@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","email","email","ghernande@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","email","email","ykato@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","email","email","mpatterso@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","email","email","ftseng@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","email","email","pmarsh@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","email","email","ljennings@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","email","email","lbott@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","email","email","wpatterson@classicmodelcars.com","1","4.35%"
"classicmodels.employees","23","firstName","firstName","Leslie","2","8.70%"
"classicmodels.employees","23","firstName","firstName","Gerard","2","8.70%"
"classicmodels.employees","23","firstName","firstName","George","1","4.35%"
"classicmodels.employees","23","firstName","firstName","Peter","1","4.35%"
"classicmodels.employees","23","firstName","firstName","William","1","4.35%"
"classicmodels.employees","23","firstName","firstName","Foon Yue","1","4.35%"
"classicmodels.employees","23","firstName","firstName","Andy","1","4.35%"
"classicmodels.employees","23","firstName","firstName","Jeff","1","4.35%"
"classicmodels.employees","23","firstName","firstName","Steve","1","4.35%"
"classicmodels.employees","23","firstName","firstName","Barry","1","4.35%"
"classicmodels.employees","23","jobTitle","jobTitle","Sales Rep","17","73.91%"
"classicmodels.employees","23","jobTitle","jobTitle","VP Marketing","1","4.35%"
"classicmodels.employees","23","jobTitle","jobTitle","VP Sales","1","4.35%"
"classicmodels.employees","23","jobTitle","jobTitle","President","1","4.35%"
"classicmodels.employees","23","jobTitle","jobTitle","Sales Manager (NA)","1","4.35%"
"classicmodels.employees","23","jobTitle","jobTitle","Sale Manager (EMEA)","1","4.35%"
"classicmodels.employees","23","jobTitle","jobTitle","Sales Manager (APAC)","1","4.35%"
"classicmodels.employees","23","lastName","lastName","Patterson","3","13.04%"
"classicmodels.employees","23","lastName","lastName","Bondur","2","8.70%"
"classicmodels.employees","23","lastName","lastName","Firrelli","2","8.70%"
"classicmodels.employees","23","lastName","lastName","Castillo","1","4.35%"
"classicmodels.employees","23","lastName","lastName","Nishi","1","4.35%"
"classicmodels.employees","23","lastName","lastName","Hernandez","1","4.35%"
"classicmodels.employees","23","lastName","lastName","King","1","4.35%"
"classicmodels.employees","23","lastName","lastName","Vanauf","1","4.35%"
"classicmodels.employees","23","lastName","lastName","Marsh","1","4.35%"
"classicmodels.employees","23","lastName","lastName","Tseng","1","4.35%"
"classicmodels.employees","23","officeCode","officeCode","1","6","26.09%"
"classicmodels.employees","23","officeCode","officeCode","4","5","21.74%"
"classicmodels.employees","23","officeCode","officeCode","6","4","17.39%"
"classicmodels.employees","23","officeCode","officeCode","5","2","8.70%"
"classicmodels.employees","23","officeCode","officeCode","2","2","8.70%"
"classicmodels.employees","23","officeCode","officeCode","7","2","8.70%"
"classicmodels.employees","23","officeCode","officeCode","3","2","8.70%"
"classicmodels.employees","23","reportsTo","reportsTo","1102","6","26.09%"
"classicmodels.employees","23","reportsTo","reportsTo","1143","6","26.09%"
"classicmodels.employees","23","reportsTo","reportsTo","1056","4","17.39%"
"classicmodels.employees","23","reportsTo","reportsTo","1088","3","13.04%"
"classicmodels.employees","23","reportsTo","reportsTo","1002","2","8.70%"
"classicmodels.employees","23","reportsTo","reportsTo","**NULL**","1","4.35%"
"classicmodels.employees","23","reportsTo","reportsTo","1621","1","4.35%"
"classicmodels.offices","7","addressLine1","addressLine1","523 East 53rd Street","1","14.29%"
"classicmodels.offices","7","addressLine1","addressLine1","1550 Court Place","1","14.29%"
"classicmodels.offices","7","addressLine1","addressLine1","100 Market Street","1","14.29%"
"classicmodels.offices","7","addressLine1","addressLine1","25 Old Broad Street","1","14.29%"
"classicmodels.offices","7","addressLine1","addressLine1","5-11 Wentworth Avenue","1","14.29%"
"classicmodels.offices","7","addressLine1","addressLine1","4-1 Kioicho","1","14.29%"
"classicmodels.offices","7","addressLine1","addressLine1","43 Rue Jouffroy D'abbans","1","14.29%"
"classicmodels.offices","7","addressLine2","addressLine2","**NULL**","2","28.57%"
"classicmodels.offices","7","addressLine2","addressLine2","apt. 5A","1","14.29%"
"classicmodels.offices","7","addressLine2","addressLine2","Suite 102","1","14.29%"
"classicmodels.offices","7","addressLine2","addressLine2","Suite 300","1","14.29%"
"classicmodels.offices","7","addressLine2","addressLine2","Level 7","1","14.29%"
"classicmodels.offices","7","addressLine2","addressLine2","Floor #2","1","14.29%"
"classicmodels.offices","7","city","city","NYC","1","14.29%"
"classicmodels.offices","7","city","city","Boston","1","14.29%"
"classicmodels.offices","7","city","city","San Francisco","1","14.29%"
"classicmodels.offices","7","city","city","London","1","14.29%"
"classicmodels.offices","7","city","city","Sydney","1","14.29%"
"classicmodels.offices","7","city","city","Tokyo","1","14.29%"
"classicmodels.offices","7","city","city","Paris","1","14.29%"
